"id","neighbourhood","room_type","price","number_of_reviews","reviews_per_month","calculated_host_listings_count","availability_365"
215784,"Long Island City","Entire home/apt",95,24,0.25,8,358
215907,"Upper West Side","Entire home/apt",300,45,0.47,3,31
217580,"Fort Hamilton","Entire home/apt",100,7,0.08,1,241
218358,"Harlem","Private room",80,19,0.35,1,285
219066,"Bensonhurst","Entire home/apt",110,24,0.26,1,183
219482,"Clinton Hill","Entire home/apt",172,8,0.09,2,189
219793,"Lower East Side","Entire home/apt",199,29,0.31,2,162
219818,"Lower East Side","Entire home/apt",199,14,0.15,2,158
219922,"Harlem","Private room",100,33,0.38,1,84
220351,"Harlem","Private room",55,99,1.04,1,260
220946,"East Village","Entire home/apt",146,142,1.5,1,166
221097,"Greenpoint","Entire home/apt",116,22,0.23,1,335
221618,"Tribeca","Private room",150,82,0.87,2,90
222054,"Park Slope","Private room",120,23,0.24,6,342
222304,"Chelsea","Entire home/apt",199,32,0.34,1,28
223930,"Prospect Heights","Entire home/apt",150,24,0.25,1,363
224004,"Harlem","Private room",69,59,0.63,2,86
224006,"Harlem","Private room",300,6,0.08,2,83
225306,"Bedford-Stuyvesant","Private room",79,115,1.21,3,264
225887,"Fort Greene","Private room",130,154,1.63,2,305
225926,"Clinton Hill","Private room",239,164,1.73,11,356
225976,"Shore Acres","Entire home/apt",75,76,0.8,1,278
226021,"Williamsburg","Entire home/apt",220,116,1.23,2,135
227715,"Bedford-Stuyvesant","Entire home/apt",80,234,2.47,4,308
227735,"East Village","Entire home/apt",288,120,1.27,1,229
228317,"Bedford-Stuyvesant","Entire home/apt",135,82,0.87,1,273
228496,"West Village","Entire home/apt",225,13,0.15,1,83
228517,"Chinatown","Private room",110,59,0.64,1,281
228925,"Bedford-Stuyvesant","Entire home/apt",100,63,1.87,1,321
228979,"Hell's Kitchen","Private room",130,52,0.55,1,303
229367,"East Village","Private room",89,278,2.95,3,192
230321,"Bedford-Stuyvesant","Entire home/apt",80,35,0.4,1,36
230854,"Concourse","Private room",50,235,2.49,2,271
230877,"East Harlem","Entire home/apt",135,115,1.21,2,341
230956,"East Village","Private room",90,109,1.15,1,333
231414,"SoHo","Private room",270,1,0.01,1,210
232612,"Bedford-Stuyvesant","Entire home/apt",110,305,3.24,1,231
232618,"East Harlem","Entire home/apt",145,102,1.52,1,308
233189,"Hell's Kitchen","Entire home/apt",179,83,0.88,1,292
233638,"Ridgewood","Private room",55,19,0.25,1,311
233662,"Midtown","Private room",110,61,0.65,1,264
234184,"Harlem","Entire home/apt",325,89,0.94,1,153
234870,"Long Island City","Private room",75,65,0.74,3,219
235651,"West Village","Private room",130,80,0.86,2,332
235951,"Midtown","Entire home/apt",190,136,1.45,1,120
235960,"Lower East Side","Entire home/apt",200,100,1.06,1,191
236671,"Williamsburg","Entire home/apt",180,125,1.36,3,248
236788,"DUMBO","Entire home/apt",350,40,0.5,1,67
237127,"Kips Bay","Entire home/apt",195,139,1.59,4,325
239733,"Ditmars Steinway","Entire home/apt",75,49,0.53,1,313
239883,"Fort Greene","Private room",85,124,1.32,1,69
240800,"Prospect Heights","Private room",55,147,1.57,1,293
241140,"Clinton Hill","Private room",438,43,0.46,11,363
241159,"Bedford-Stuyvesant","Entire home/apt",110,8,0.33,1,4
241862,"West Village","Entire home/apt",200,37,0.39,1,257
242532,"Clinton Hill","Private room",279,120,1.28,11,362
243229,"Bedford-Stuyvesant","Entire home/apt",280,5,0.05,1,365
243708,"Williamsburg","Entire home/apt",199,242,2.59,1,102
245504,"Inwood","Private room",71,229,2.45,1,26
245544,"Kingsbridge","Private room",42,108,1.36,2,302
245574,"Bedford-Stuyvesant","Entire home/apt",180,181,1.92,1,280
245607,"Chelsea","Entire home/apt",226,34,0.39,1,302
246134,"Crown Heights","Private room",85,5,0.05,1,281
246916,"Elmhurst","Entire home/apt",79,60,0.64,2,297
246938,"Lower East Side","Entire home/apt",154,238,2.59,1,246
248865,"Greenpoint","Entire home/apt",199,34,0.37,28,60
248871,"West Village","Entire home/apt",700,131,1.4,4,296
249618,"Washington Heights","Private room",125,4,0.06,1,364
249867,"Bedford-Stuyvesant","Private room",100,7,0.08,4,281
250536,"Harlem","Private room",125,11,0.12,2,365
250801,"Greenwich Village","Entire home/apt",850,107,1.15,1,249
251262,"Williamsburg","Private room",129,241,2.6,1,303
251277,"Upper West Side","Private room",140,176,1.89,1,300
252076,"Chinatown","Private room",115,151,1.63,2,323
253332,"Sunset Park","Entire home/apt",96,13,0.14,1,204
253466,"Greenpoint","Entire home/apt",199,33,0.47,28,60
253471,"Greenpoint","Entire home/apt",199,24,0.32,28,84
253475,"Greenpoint","Entire home/apt",199,59,0.66,28,60
253548,"Brighton Beach","Private room",69,2,0.04,1,303
253590,"Upper West Side","Entire home/apt",185,16,0.23,1,261
253800,"Greenpoint","Entire home/apt",199,24,0.26,28,60
253803,"Greenpoint","Entire home/apt",199,23,0.26,28,60
253806,"Greenpoint","Entire home/apt",199,43,0.47,28,60
253811,"Greenpoint","Entire home/apt",199,30,0.32,28,56
253815,"Greenpoint","Entire home/apt",199,39,0.44,28,84
253828,"Greenpoint","Private room",349,8,0.09,28,58
253839,"Greenpoint","Private room",249,3,0.03,28,60
253842,"Greenpoint","Private room",299,6,0.1,28,60
253846,"Greenpoint","Private room",179,4,0.05,28,81
254131,"Jackson Heights","Private room",54,56,0.66,3,365
254168,"Greenpoint","Private room",599,7,0.08,28,60
255024,"Bushwick","Entire home/apt",220,178,2.69,1,297
255476,"Williamsburg","Private room",89,30,0.8,1,91
255601,"Bedford-Stuyvesant","Entire home/apt",170,190,2.04,1,315
255957,"Nolita","Entire home/apt",495,25,0.27,2,338
256078,"Sunnyside","Entire home/apt",80,81,0.98,2,40
256328,"Chelsea","Entire home/apt",760,7,0.08,1,361
256369,"Cobble Hill","Private room",98,216,2.31,1,288
257097,"Bedford-Stuyvesant","Entire home/apt",125,31,0.33,1,218
257568,"Cypress Hills","Private room",48,53,0.57,2,1
257787,"Williamsburg","Private room",64,247,2.65,2,117
258397,"Park Slope","Entire home/apt",139,135,1.45,1,204
258688,"West Village","Entire home/apt",325,46,0.5,1,20
258838,"Arrochar","Entire home/apt",250,21,0.26,4,333
259946,"Arrochar","Entire home/apt",125,8,0.09,4,353
260765,"Upper East Side","Entire home/apt",189,314,3.45,2,206
261194,"Bedford-Stuyvesant","Entire home/apt",130,18,0.25,1,1
261344,"Financial District","Private room",101,51,0.55,1,307
262343,"Lower East Side","Entire home/apt",153,59,0.63,1,27
262405,"East Flatbush","Entire home/apt",92,54,0.62,1,27
262478,"Lower East Side","Private room",80,10,0.46,1,348
262583,"West Village","Entire home/apt",300,153,1.66,4,246
263005,"Fort Greene","Entire home/apt",145,110,1.2,1,15
263232,"Harlem","Entire home/apt",155,1,0.18,1,5
263888,"Upper West Side","Entire home/apt",225,129,1.41,1,107
264323,"Morningside Heights","Private room",85,171,1.84,2,144
265036,"Crown Heights","Private room",99,20,0.59,1,98
265831,"Nolita","Entire home/apt",310,5,0.09,1,89
266146,"Upper West Side","Entire home/apt",109,36,0.39,5,286
266155,"Upper West Side","Entire home/apt",167,16,0.17,5,252
266351,"Fort Greene","Entire home/apt",147,5,0.12,1,189
266449,"Lower East Side","Entire home/apt",195,68,0.77,1,271
267535,"Wakefield","Private room",50,15,0.17,1,337
267652,"Kensington","Private room",60,20,0.42,1,347
267708,"East Harlem","Private room",99,25,0.96,2,127
268392,"Harlem","Entire home/apt",130,35,0.42,1,41
268868,"Chelsea","Entire home/apt",350,64,0.7,1,18
269283,"Crown Heights","Private room",50,26,0.33,1,158
269889,"Long Island City","Private room",96,244,2.74,1,270
270139,"Bushwick","Private room",45,21,0.29,3,88
270231,"Woodside","Private room",85,270,2.95,2,306
270315,"Bedford-Stuyvesant","Private room",34,16,0.19,3,216
270345,"East Village","Entire home/apt",250,24,0.26,1,16
270680,"Williamsburg","Private room",190,30,0.33,2,365
270681,"Williamsburg","Private room",75,5,0.06,2,365
271083,"Prospect-Lefferts Gardens","Entire home/apt",93,115,1.25,1,312
271128,"Bedford-Stuyvesant","Private room",60,9,0.19,2,33
271694,"Midtown","Entire home/apt",125,19,0.21,1,365
271950,"Upper East Side","Entire home/apt",300,5,0.08,1,27
271954,"Greenwich Village","Entire home/apt",150,203,2.22,1,300
272026,"Washington Heights","Entire home/apt",56,20,0.41,1,216
272044,"East Village","Entire home/apt",299,49,0.53,1,365
272427,"Greenpoint","Private room",60,6,0.07,1,303
272738,"Williamsburg","Private room",60,35,0.38,2,161
273190,"West Village","Entire home/apt",1300,28,0.31,4,297
274062,"Harlem","Private room",99,54,0.88,1,50
274329,"Bushwick","Entire home/apt",110,115,1.75,2,28
274376,"Clinton Hill","Entire home/apt",135,6,0.13,1,317
274743,"Upper East Side","Entire home/apt",110,1,0.02,1,275
275976,"Bedford-Stuyvesant","Entire home/apt",165,204,2.31,1,80
276216,"Sunset Park","Entire home/apt",127,1,0.03,1,365
276317,"Prospect Heights","Entire home/apt",402,89,0.97,1,340
276482,"Harlem","Private room",85,130,1.42,2,97
277207,"Greenpoint","Private room",75,15,0.25,3,365
277370,"East Village","Entire home/apt",139,52,0.6,1,314
278090,"East Harlem","Private room",50,208,2.32,1,339
278631,"West Village","Entire home/apt",250,7,0.08,1,35
279093,"Harlem","Entire home/apt",300,2,0.06,1,365
279857,"Bedford-Stuyvesant","Entire home/apt",800,122,1.37,1,257
279969,"Bedford-Stuyvesant","Entire home/apt",100,63,0.72,2,5
281851,"Harlem","Private room",130,107,2.38,1,304
282341,"Kensington","Entire home/apt",90,3,0.05,1,286
282514,"Bedford-Stuyvesant","Private room",97,29,1.57,1,118
282863,"Gowanus","Entire home/apt",91,69,0.76,1,265
282977,"Park Slope","Private room",125,232,2.52,1,303
283090,"East Village","Entire home/apt",180,24,0.26,2,125
283272,"Williamsburg","Entire home/apt",100,5,0.06,2,6
284208,"South Slope","Private room",65,36,0.47,2,80
284855,"West Village","Entire home/apt",240,94,1.1,1,134
285492,"Chelsea","Entire home/apt",385,63,0.71,1,364
286662,"Crown Heights","Entire home/apt",110,238,2.6,1,297
287397,"Bedford-Stuyvesant","Entire home/apt",100,21,0.23,3,43
287408,"Hell's Kitchen","Entire home/apt",165,72,0.82,1,10
287421,"Cobble Hill","Entire home/apt",140,103,1.13,1,189
287481,"Williamsburg","Entire home/apt",120,66,0.72,2,17
287839,"Fort Greene","Entire home/apt",175,35,0.4,1,289
287845,"Carroll Gardens","Entire home/apt",275,121,1.33,1,305
289288,"East Village","Entire home/apt",219,129,1.42,1,220
289958,"Long Island City","Private room",65,5,0.06,1,362
289995,"Greenpoint","Entire home/apt",250,46,0.52,1,121
290457,"Chinatown","Entire home/apt",139,37,0.41,1,153
291524,"Upper West Side","Entire home/apt",209,14,0.16,1,205
291714,"Crown Heights","Entire home/apt",120,37,0.45,1,310
292047,"West Village","Private room",90,209,2.38,1,236
292121,"Hell's Kitchen","Entire home/apt",199,4,0.07,1,200
292266,"Bushwick","Private room",50,17,0.19,2,74
293837,"Williamsburg","Entire home/apt",157,54,0.66,2,12
294227,"Greenpoint","Entire home/apt",199,43,0.49,28,84
294242,"Greenpoint","Entire home/apt",199,75,0.93,28,84
294259,"Greenpoint","Entire home/apt",199,73,0.84,28,56
294263,"Greenpoint","Entire home/apt",199,89,1.06,28,62
294280,"Greenpoint","Entire home/apt",199,23,0.26,28,81
294353,"Williamsburg","Private room",135,84,1.12,6,310
294490,"Greenpoint","Entire home/apt",199,54,0.61,28,60
295998,"Upper West Side","Entire home/apt",300,36,0.47,1,29
296345,"Williamsburg","Private room",75,98,1.07,2,264
296361,"Elmhurst","Private room",55,63,0.89,2,341
297962,"Williamsburg","Private room",70,2,0.05,1,363
298073,"Williamsburg","Entire home/apt",130,23,0.25,1,25
299078,"SoHo","Entire home/apt",250,152,1.69,1,109
299531,"East New York","Entire home/apt",100,119,1.39,2,289
299699,"Greenpoint","Entire home/apt",130,9,0.1,1,188
301034,"Harlem","Private room",140,44,0.49,1,260
302057,"Flatbush","Private room",75,158,1.77,1,168
303345,"East Harlem","Entire home/apt",90,51,0.57,1,311
304799,"Upper West Side","Entire home/apt",150,11,0.13,1,2
305211,"Williamsburg","Entire home/apt",180,236,2.74,2,242
306799,"Bushwick","Private room",65,123,1.42,1,46
309342,"Upper West Side","Private room",99,14,0.22,1,365
310220,"Greenpoint","Private room",149,65,0.73,1,364
310272,"Clifton","Private room",59,50,0.56,1,352
310325,"Harlem","Private room",75,33,0.39,3,301
310338,"Harlem","Private room",75,30,0.35,3,322
310524,"Bedford-Stuyvesant","Private room",75,13,0.15,1,298
310796,"Upper West Side","Entire home/apt",109,18,0.2,5,285
311003,"Crown Heights","Entire home/apt",225,1,0.01,1,342
311343,"East Harlem","Private room",86,216,2.44,1,250
311356,"Ridgewood","Private room",52,98,1.09,1,326
312429,"Prospect Heights","Private room",100,61,0.86,1,90
313890,"Lower East Side","Entire home/apt",99,13,0.34,9,289
314982,"East Village","Private room",89,136,1.52,1,193
316238,"Bedford-Stuyvesant","Entire home/apt",135,39,0.47,2,293
317838,"West Village","Entire home/apt",199,65,0.73,1,155
317905,"Kensington","Entire home/apt",89,62,0.71,1,189
318021,"Harlem","Private room",110,47,0.57,1,248
318187,"Bushwick","Entire home/apt",120,42,0.48,1,238
319724,"Williamsburg","Private room",59,207,2.29,2,284
319798,"Bay Ridge","Private room",49,72,0.81,2,343
319844,"Greenpoint","Private room",79,22,0.25,1,268
320865,"Harlem","Entire home/apt",135,25,0.28,1,249
320876,"South Slope","Entire home/apt",185,215,2.42,1,291
321136,"Washington Heights","Entire home/apt",115,18,0.21,1,31
322604,"Williamsburg","Private room",95,160,1.8,2,79
323706,"Upper West Side","Entire home/apt",499,64,0.72,1,157
324115,"Williamsburg","Private room",75,219,2.44,2,277
324517,"Upper East Side","Private room",109,66,0.94,1,353
325429,"Upper East Side","Entire home/apt",219,102,1.15,2,280
326832,"Upper East Side","Entire home/apt",159,32,0.47,1,7
326956,"Clinton Hill","Private room",180,15,0.18,6,266
327778,"Kips Bay","Entire home/apt",106,12,0.14,1,271
328040,"Midtown","Entire home/apt",299,19,0.27,1,101
328693,"Upper West Side","Entire home/apt",179,297,3.37,1,205
328744,"Crown Heights","Entire home/apt",165,12,0.13,1,343
329310,"Chinatown","Entire home/apt",250,9,0.1,1,190
329385,"Inwood","Private room",87,46,0.62,2,310
333189,"Williamsburg","Private room",79,42,0.47,2,52
333323,"Hell's Kitchen","Private room",75,118,2.11,3,312
334781,"Harlem","Private room",80,15,0.21,1,329
335797,"East Flatbush","Entire home/apt",115,64,0.72,4,333
335819,"East Flatbush","Entire home/apt",115,51,0.58,4,327
335820,"East Flatbush","Entire home/apt",120,79,0.88,4,349
336220,"Harlem","Private room",125,202,2.29,1,217
341525,"Hell's Kitchen","Private room",95,62,0.76,2,80
342027,"Upper East Side","Entire home/apt",121,16,0.19,2,351
342965,"Hell's Kitchen","Entire home/apt",350,24,0.27,1,362
342995,"Harlem","Private room",75,77,0.88,2,144
343276,"Hell's Kitchen","Private room",95,110,1.27,2,43
343971,"Harlem","Private room",89,56,0.64,1,365
344019,"West Village","Private room",195,7,0.08,1,129
347865,"East Village","Entire home/apt",189,265,2.99,2,355
350168,"Park Slope","Entire home/apt",178,8,0.1,1,280
350525,"Crown Heights","Entire home/apt",145,46,0.52,1,38
351530,"Park Slope","Entire home/apt",125,6,0.08,1,31
351859,"Chelsea","Entire home/apt",265,75,0.86,1,324
352651,"Prospect-Lefferts Gardens","Private room",77,11,0.13,3,365
353317,"Chinatown","Entire home/apt",129,132,1.49,1,171
354095,"East Village","Entire home/apt",199,41,0.47,1,36
355106,"Prospect-Lefferts Gardens","Private room",92,34,0.39,1,332
357509,"Midtown","Entire home/apt",110,27,0.31,1,192
359982,"Williamsburg","Private room",65,30,0.34,1,139
360400,"Midtown","Private room",135,214,2.45,2,167
363320,"Harlem","Private room",175,6,0.09,4,10
364275,"Williamsburg","Private room",72,156,1.8,1,110
367810,"Greenpoint","Private room",120,3,0.09,1,242
369411,"Williamsburg","Private room",94,272,3.18,3,22
369671,"East Village","Entire home/apt",549,58,0.66,1,200
373618,"Williamsburg","Private room",129,63,0.71,2,87
374548,"Bedford-Stuyvesant","Entire home/apt",85,268,3.04,2,202
375249,"Graniteville","Private room",20,80,0.92,1,226
378460,"Hell's Kitchen","Entire home/apt",200,13,0.15,1,327
380416,"Park Slope","Entire home/apt",125,23,0.67,2,262
382523,"Harlem","Private room",160,10,0.12,3,359
382524,"Harlem","Private room",180,14,0.16,3,348
385824,"Spuyten Duyvil","Entire home/apt",120,47,1.22,1,318
386555,"Stapleton","Private room",110,6,0.19,1,363
386744,"Upper East Side","Private room",105,93,1.06,1,70
387324,"Kips Bay","Private room",74,15,0.17,1,90
387377,"Harlem","Entire home/apt",165,70,0.8,4,15
387666,"Washington Heights","Private room",99,4,0.41,1,335
391948,"Ozone Park","Shared room",45,8,0.11,2,364
391955,"Columbia St","Entire home/apt",159,106,1.22,1,34
392948,"Williamsburg","Private room",45,15,0.57,4,242
393016,"Hell's Kitchen","Private room",104,133,1.51,1,147
393094,"Financial District","Entire home/apt",225,27,0.31,1,169
393682,"Nolita","Private room",100,61,0.7,1,188
394026,"Greenpoint","Private room",90,2,0.02,2,89
394111,"Briarwood","Private room",75,16,0.18,2,189
396636,"Harlem","Entire home/apt",135,38,0.44,1,253
397034,"Upper West Side","Private room",125,25,0.28,1,311
397420,"Harlem","Private room",85,6,0.07,1,363
398281,"Upper East Side","Entire home/apt",200,30,0.34,1,224
398283,"South Slope","Entire home/apt",250,17,0.46,1,5
399946,"Lower East Side","Private room",90,67,0.77,1,301
400466,"Prospect-Lefferts Gardens","Entire home/apt",90,32,0.37,1,50
401579,"Carroll Gardens","Entire home/apt",298,131,1.84,2,296
401836,"Upper East Side","Entire home/apt",300,19,0.22,1,84
403056,"East Harlem","Private room",125,74,0.84,3,212
403264,"Midtown","Private room",145,165,1.88,2,181
404502,"Williamsburg","Private room",123,269,3.09,3,158
404923,"Windsor Terrace","Entire home/apt",88,243,2.75,1,217
405025,"Long Island City","Entire home/apt",215,59,0.94,1,335
405408,"SoHo","Entire home/apt",225,134,1.53,1,231
406926,"Nolita","Entire home/apt",269,81,0.93,1,122
406992,"Williamsburg","Entire home/apt",145,7,0.08,1,270
407469,"Bushwick","Private room",75,112,1.28,8,330
408983,"Prospect-Lefferts Gardens","Entire home/apt",229,92,1.05,1,321
409262,"Boerum Hill","Entire home/apt",300,23,0.26,2,312
409293,"East Harlem","Private room",100,67,0.76,3,345
409666,"Brighton Beach","Entire home/apt",75,8,0.1,1,2
411336,"Nolita","Entire home/apt",225,244,2.81,2,252
411525,"Williamsburg","Private room",120,62,0.7,2,15
411918,"Crown Heights","Entire home/apt",160,125,1.47,3,169
412061,"Crown Heights","Entire home/apt",125,58,0.67,2,212
413504,"Williamsburg","Private room",119,137,1.57,1,296
413775,"Midtown","Entire home/apt",275,16,0.24,1,167
413876,"Financial District","Entire home/apt",160,36,0.57,1,365
414801,"Clinton Hill","Entire home/apt",500,54,0.65,4,365
416557,"Greenpoint","Entire home/apt",87,39,0.47,2,258
417685,"Park Slope","Entire home/apt",160,145,1.76,2,257
418291,"East Village","Private room",125,28,0.33,1,364
419373,"Bedford-Stuyvesant","Entire home/apt",90,206,2.4,1,236
421554,"Bedford-Stuyvesant","Entire home/apt",250,37,0.52,2,54
422040,"Upper West Side","Private room",99,27,0.31,1,189
424192,"Hell's Kitchen","Entire home/apt",325,18,0.21,1,364
424667,"Hell's Kitchen","Private room",99,134,1.54,1,265
424767,"Midtown","Entire home/apt",325,197,2.25,1,207
424930,"Crown Heights","Entire home/apt",130,5,0.06,1,196
428226,"Crown Heights","Private room",55,62,0.71,2,57
431865,"Washington Heights","Entire home/apt",275,50,0.87,2,277
433218,"Prospect Heights","Entire home/apt",125,41,0.47,1,10
433414,"Clinton Hill","Entire home/apt",150,89,1.04,1,247
433914,"East New York","Entire home/apt",70,40,0.46,1,273
434792,"Gowanus","Entire home/apt",138,106,1.22,1,189
435776,"Upper East Side","Private room",145,2,0.09,1,365
435909,"West Village","Entire home/apt",151,19,0.22,1,249
435946,"Financial District","Entire home/apt",208,100,1.14,1,310
436510,"Williamsburg","Entire home/apt",200,16,0.19,1,291
436619,"East Village","Private room",110,64,0.76,1,74
436824,"Harlem","Private room",58,17,0.31,2,289
437352,"Park Slope","Entire home/apt",105,15,0.17,1,219
438513,"Prospect-Lefferts Gardens","Entire home/apt",150,87,1,1,73
439750,"Williamsburg","Private room",55,10,0.14,1,97
442636,"Ridgewood","Entire home/apt",77,289,3.3,1,85
443646,"Upper West Side","Entire home/apt",395,39,0.45,1,50
444171,"Bedford-Stuyvesant","Entire home/apt",189,7,0.1,2,303
444430,"Mott Haven","Private room",49,23,0.27,1,333
446367,"Upper West Side","Entire home/apt",90,22,0.27,1,239
447766,"Kips Bay","Private room",100,1,0.02,1,6
448048,"Jackson Heights","Private room",75,30,0.37,3,180
448049,"Jackson Heights","Private room",69,55,0.64,3,318
449034,"Williamsburg","Private room",90,155,1.78,3,328
449130,"Harlem","Private room",94,95,1.09,1,18
449660,"Windsor Terrace","Private room",80,118,1.35,1,353
449680,"Longwood","Entire home/apt",100,82,0.96,1,63
450009,"Canarsie","Private room",39,105,1.21,3,34
450577,"Upper West Side","Entire home/apt",250,73,0.84,1,284
450578,"Sunset Park","Private room",55,28,0.32,2,333
452541,"Windsor Terrace","Entire home/apt",142,120,1.4,1,222
453094,"Clinton Hill","Private room",70,339,3.88,3,333
453255,"Lower East Side","Entire home/apt",225,13,0.15,1,195
454763,"Inwood","Entire home/apt",99,11,0.18,1,249
454929,"East Village","Entire home/apt",239,67,1.33,1,78
455734,"Inwood","Entire home/apt",50,123,1.47,1,21
456190,"West Village","Entire home/apt",174,269,3.15,2,167
456526,"Harlem","Private room",75,36,1.76,1,47
458154,"Williamsburg","Private room",55,132,1.51,2,195
458377,"Williamsburg","Entire home/apt",229,12,0.15,1,319
460036,"Kips Bay","Entire home/apt",129,47,0.55,1,177
461050,"Williamsburg","Entire home/apt",200,17,0.2,1,67
463107,"Crown Heights","Entire home/apt",250,19,0.22,1,311
466277,"Williamsburg","Entire home/apt",235,108,1.25,2,144
466457,"Bedford-Stuyvesant","Entire home/apt",100,182,2.15,1,220
467569,"Lower East Side","Entire home/apt",311,31,0.41,1,28
467634,"Jamaica","Shared room",39,454,5.27,1,353
467866,"West Village","Private room",100,199,2.3,1,19
470090,"Lower East Side","Entire home/apt",210,230,2.65,1,319
470370,"Crown Heights","Private room",55,101,1.19,4,170
470709,"Williamsburg","Entire home/apt",165,154,1.87,1,157
471712,"Morningside Heights","Private room",89,69,0.81,1,80
471914,"Prospect-Lefferts Gardens","Private room",110,12,0.16,1,330
472546,"Bushwick","Entire home/apt",82,5,0.06,1,311
473592,"Long Island City","Private room",70,144,1.68,2,340
476570,"East Village","Entire home/apt",89,70,0.83,6,4
476571,"East Village","Entire home/apt",99,62,0.74,6,8
476983,"Harlem","Private room",85,439,5.12,2,238
478053,"Two Bridges","Private room",80,48,0.56,1,96
478385,"Kips Bay","Entire home/apt",135,134,1.56,1,236
479002,"Fort Greene","Entire home/apt",450,31,1.14,1,30
479263,"Williamsburg","Entire home/apt",145,36,0.42,1,342
479285,"Sunnyside","Private room",80,1,0.01,1,330
479867,"Williamsburg","Entire home/apt",225,338,3.9,2,225
481022,"Lower East Side","Entire home/apt",125,261,3.24,1,212
482365,"Hell's Kitchen","Entire home/apt",80,32,0.37,7,365
482765,"Fort Greene","Private room",100,112,1.3,2,12
483414,"Bedford-Stuyvesant","Private room",55,22,0.26,4,297
483485,"Civic Center","Entire home/apt",328,319,3.78,1,112
483505,"Williamsburg","Entire home/apt",142,69,0.85,1,261
484312,"Windsor Terrace","Entire home/apt",300,24,0.39,1,23
484728,"Fort Hamilton","Entire home/apt",105,3,0.05,1,30
485026,"Gowanus","Private room",125,17,0.2,2,331
489365,"Williamsburg","Entire home/apt",226,203,2.85,1,38
489924,"Sunset Park","Private room",50,33,0.39,1,20
490278,"Midtown","Entire home/apt",99,30,0.35,1,317
491123,"Prospect Heights","Private room",102,121,1.6,1,361
491529,"Park Slope","Entire home/apt",220,27,0.45,1,68
491977,"Chinatown","Entire home/apt",165,22,0.26,1,316
493177,"Chinatown","Entire home/apt",150,162,1.92,1,231
493611,"Gowanus","Entire home/apt",385,66,0.76,2,363
494937,"SoHo","Entire home/apt",499,63,0.76,1,26
495249,"East Elmhurst","Private room",85,219,2.63,2,305
495348,"Fort Greene","Entire home/apt",160,2,0.03,2,34
496166,"South Slope","Entire home/apt",249,12,0.27,1,26
497370,"Gowanus","Private room",80,35,0.41,1,189
498052,"Williamsburg","Private room",120,124,1.46,1,292
498120,"Allerton","Private room",35,2,0.17,1,90
498859,"Brighton Beach","Entire home/apt",169,63,1.27,1,323
500845,"East Village","Entire home/apt",220,162,1.88,1,341
500886,"Bedford-Stuyvesant","Private room",85,103,1.25,2,344
501082,"Harlem","Private room",79,185,2.15,1,302
501098,"Williamsburg","Private room",90,219,2.54,1,30
501693,"Upper West Side","Private room",99,280,3.51,1,246
502309,"Prospect-Lefferts Gardens","Private room",46,184,2.14,5,362
502429,"South Slope","Entire home/apt",325,116,1.37,1,203
503460,"New Springville","Private room",68,11,0.24,1,88
503722,"Williamsburg","Entire home/apt",175,15,0.29,1,64
503790,"West Village","Entire home/apt",130,22,0.28,1,77
504362,"Prospect Heights","Entire home/apt",209,56,0.65,1,160
504394,"Upper West Side","Entire home/apt",150,2,0.03,1,141
504437,"Lower East Side","Entire home/apt",104,57,0.7,1,6
505315,"Bushwick","Private room",68,37,0.49,1,23
506121,"East Village","Private room",72,451,5.26,2,13
506527,"Astoria","Entire home/apt",107,24,0.29,8,262
506571,"East Village","Entire home/apt",150,19,0.32,1,24
506575,"Morris Heights","Private room",45,190,2.21,2,329
507393,"Bedford-Stuyvesant","Private room",49,46,0.54,4,301
509989,"Flatbush","Entire home/apt",349,169,2.08,1,344
510218,"Upper West Side","Entire home/apt",185,165,1.92,1,259
512209,"Brooklyn Heights","Entire home/apt",800,60,0.7,1,67
512210,"Crown Heights","Entire home/apt",349,320,3.85,1,260
512775,"Long Island City","Entire home/apt",350,182,2.2,1,272
513343,"Prospect Heights","Entire home/apt",125,1,0.01,1,341
513688,"Boerum Hill","Entire home/apt",350,134,1.56,1,56
514457,"Bedford-Stuyvesant","Entire home/apt",150,10,0.17,2,185
515392,"Chelsea","Entire home/apt",200,60,0.78,1,260
516452,"Fort Greene","Entire home/apt",99,5,0.06,1,242
516791,"Kensington","Entire home/apt",90,33,0.39,1,269
518566,"Upper East Side","Private room",82,10,0.13,2,251
518576,"Bedford-Stuyvesant","Entire home/apt",250,62,0.73,3,292
518960,"Harlem","Entire home/apt",90,266,3.17,1,150
519310,"Woodside","Private room",75,251,2.92,2,317
521038,"Harlem","Private room",115,8,0.09,1,178
521672,"Williamsburg","Private room",89,160,1.92,1,23
521806,"Rego Park","Entire home/apt",69,5,0.1,1,4
522081,"Chelsea","Private room",170,183,2.19,2,254
523123,"South Slope","Entire home/apt",375,19,0.23,1,43
524111,"East Village","Entire home/apt",118,141,1.66,1,13
525120,"Chelsea","Entire home/apt",135,42,0.49,1,170
525293,"Concourse","Entire home/apt",250,119,1.41,1,339
525388,"Greenpoint","Entire home/apt",200,20,0.24,1,365
525523,"East Harlem","Private room",50,16,0.62,1,60
526923,"Flatiron District","Entire home/apt",265,26,0.32,1,341
526942,"Upper East Side","Private room",90,3,0.04,1,128
528485,"Sunset Park","Private room",36,5,0.07,2,44
530431,"Harlem","Entire home/apt",220,194,2.42,1,338
530576,"Upper West Side","Private room",93,88,1.03,1,176
